Date,Close
2013-12-27,64.89
2013-12-30,64.91
2013-12-31,64.56
2014-01-02,64.57
2014-01-03,64.93
2014-01-06,65.26
2014-01-07,65.55
2014-01-08,65.23
2014-01-09,65.23
2014-01-10,66.12
2014-01-13,65.68
2014-01-14,66.16
2014-01-15,66.66
2014-01-16,66.78
2014-01-17,66.39
2014-01-21,66.99
2014-01-22,67.28
2014-01-23,67.12
2014-01-24,66.28
2014-01-27,65.77
2014-01-28,66.32
2014-01-29,65.96
2014-01-30,66.96
2014-01-31,67.32
2014-02-03,66.25
2014-02-04,67.05
2014-02-05,66.91
2014-02-06,67.4
2014-02-07,67.91
2014-02-10,68.55
2014-02-11,68.82
2014-02-12,68.86
2014-02-13,69.12
2014-02-14,69.39
2014-02-18,69.73
2014-02-19,69.69
2014-02-20,69.54
2014-02-21,69.71
2014-02-24,69.88
2014-02-25,70.11
2014-02-26,70.27
2014-02-27,70.08
2014-02-28,70.73
2014-03-03,70.77
2014-03-04,71.79
2014-03-05,71.7
2014-03-06,71.1
2014-03-07,70.33
2014-03-10,69.96
2014-03-11,70.4
2014-03-12,70.61
2014-03-13,70.28
2014-03-14,70.46
2014-03-17,70.61
2014-03-18,70.82
2014-03-19,69.48
2014-03-20,69.6
2014-03-21,70.24
2014-03-24,69.78
2014-03-25,69.96
2014-03-26,69.17
2014-03-27,69.61
2014-03-28,70.03
2014-03-31,70.62
2014-04-01,70.94
2014-04-02,71
2014-04-03,70.85
2014-04-04,71.09
2014-04-07,71.32
2014-04-08,71.76
2014-04-09,71.58
2014-04-10,70.9
2014-04-11,70.47
2014-04-14,70.89
2014-04-15,71.73
2014-04-16,72.19
2014-04-17,71.77
2014-04-21,72.18
2014-04-22,72.34
2014-04-23,72.05
2014-04-24,72.35
2014-04-25,72.07
2014-04-28,72.63
2014-04-29,72.68
2014-04-30,72.94
2014-05-01,73.25
2014-05-02,73.23
2014-05-05,73.38
2014-05-06,73.12
2014-05-07,74
2014-05-08,74.17
2014-05-09,74.22
2014-05-12,74.45
2014-05-13,73.97
2014-05-14,74
2014-05-15,73.96
2014-05-16,74.64
2014-05-19,74.34
2014-05-20,74.11
2014-05-21,73.62
2014-05-22,73.49
2014-05-23,74.14
2014-05-27,74.67
2014-05-28,74.2
2014-05-29,74.35
2014-05-30,74.69
2014-06-02,74.92
2014-06-03,74.88
2014-06-04,75.03
2014-06-05,76.41
2014-06-06,76.09
2014-06-09,75.17
2014-06-10,74.61
2014-06-11,74.41
2014-06-12,74.22
2014-06-13,74.41
2014-06-16,74.03
2014-06-17,74.22
2014-06-18,74.74
2014-06-19,75.36
2014-06-20,75.62
2014-06-23,75.31
2014-06-24,74.67
2014-06-25,74.52
2014-06-26,74.45
2014-06-27,75.02
2014-06-30,74.84
2014-07-01,75.24
2014-07-02,75.06
2014-07-03,74.63
2014-07-07,74.85
2014-07-08,75.07
2014-07-09,75.19
2014-07-10,75.53
2014-07-11,75.54
2014-07-14,75.91
2014-07-15,75.96
2014-07-16,76.2
2014-07-17,75.81
2014-07-18,76.56
2014-07-21,76.28
2014-07-22,76.52
2014-07-23,76.66
2014-07-24,76.56
2014-07-25,76.03
2014-07-28,76.56
2014-07-29,76.19
2014-07-30,76.03
2014-07-31,74.9
2014-08-01,74.72
2014-08-04,75.24
2014-08-05,74.47
2014-08-06,74.44
2014-08-07,74.48
2014-08-08,74.92
2014-08-11,75.39
2014-08-12,75.27
2014-08-13,76.36
2014-08-14,76.31
2014-08-15,76.23
2014-08-18,76.98
2014-08-19,77.14
2014-08-20,77.49
2014-08-21,77.37
2014-08-22,76.75
2014-08-25,76.58
2014-08-26,76.73
2014-08-27,76.78
2014-08-28,76.77
2014-08-29,77.18
2014-09-02,77.19
2014-09-03,77.39
2014-09-04,77.1
2014-09-05,77.92
2014-09-08,77.84
2014-09-09,77.36
2014-09-10,76.14
2014-09-11,76.2
2014-09-12,73.86
2014-09-15,73.5
2014-09-16,74.22
2014-09-17,74.2
2014-09-18,73.55
2014-09-19,73.64
2014-09-22,73.06
2014-09-23,72.53
2014-09-24,71.67
2014-09-25,71.35
2014-09-26,72.31
2014-09-29,72.21
2014-09-30,71.85
2014-10-01,71.91
2014-10-02,71.79
2014-10-03,72.24
2014-10-06,72.43
2014-10-07,71.86
2014-10-08,73.42
2014-10-09,73.42
2014-10-10,73.49
2014-10-13,73.56
2014-10-14,74.75
2014-10-15,74.46
2014-10-16,74.58
2014-10-17,74.67
2014-10-20,75.81
2014-10-21,76.5
2014-10-22,76.52
2014-10-23,77.11
2014-10-24,77.05
2014-10-27,77.62
2014-10-28,77.96
2014-10-29,77.52
2014-10-30,78.01
2014-10-31,78.99
2014-11-03,79.68
2014-11-04,79.81
2014-11-05,79.64
2014-11-06,79.03
2014-11-07,78.93
2014-11-10,79.58
2014-11-11,79.27
2014-11-12,78.67
2014-11-13,79.1
2014-11-14,78.45
2014-11-17,78.8
2014-11-18,79.14
2014-11-19,78.43
2014-11-20,78.69
2014-11-21,79.18
2014-11-24,79.46
2014-11-25,79.6
2014-11-26,80.37
2014-11-28,80.57
2014-12-01,80.37
2014-12-02,80.87
2014-12-03,80.79
2014-12-04,81
2014-12-05,80.59
2014-12-08,81.1
2014-12-09,81.47
2014-12-10,81.39
2014-12-11,81.54
2014-12-12,80.83
2014-12-15,79.78
2014-12-16,79.67
2014-12-17,81.5
2014-12-18,82.07
2014-12-19,82.03
2014-12-22,82.28
2014-12-23,82.05
2014-12-24,81.71
2014-12-26,82
2014-12-29,82.45
2014-12-30,82.39
2014-12-31,81
2015-01-02,82.22
2015-01-05,82.67
2015-01-06,83.49
2015-01-07,84.77
2015-01-08,85.09
2015-01-09,85.13
2015-01-12,85.78
2015-01-13,85.65
2015-01-14,86.39
2015-01-15,86.59
2015-01-16,87.34
2015-01-20,86.65
2015-01-21,86.59
2015-01-22,88.13
2015-01-23,87.88
2015-01-26,88.62
2015-01-27,88.65
2015-01-28,88.06
2015-01-29,88.37
2015-01-30,86.55
2015-02-02,86.32
2015-02-03,87.07
2015-02-04,86.71
2015-02-05,87.75
2015-02-06,85.2
2015-02-09,84.6
2015-02-10,84.87
2015-02-11,84.62
2015-02-12,85.63
2015-02-13,85.06
2015-02-17,84.85
2015-02-18,85.64
2015-02-19,83.8
2015-02-20,84.61
2015-02-23,85.29
2015-02-24,83.61
2015-02-25,83.63
2015-02-26,82.72
2015-02-27,83.37
2015-03-02,83.85
2015-03-03,83.69
2015-03-04,82.89
2015-03-05,83.13
2015-03-06,80.37
2015-03-09,81.01
2015-03-10,80.95
2015-03-11,81.02
2015-03-12,82.43
2015-03-13,82.38
2015-03-16,83.23
2015-03-17,83.2
2015-03-18,84.94
2015-03-19,84.9
2015-03-20,87.03
2015-03-23,86.92
2015-03-24,86.18
2015-03-25,84.19
2015-03-26,83.75
2015-03-27,83.86
2015-03-30,85.06
2015-03-31,84.31
2015-04-01,84.19
2015-04-02,84.83
2015-04-06,85.71
2015-04-07,84.2
2015-04-08,84.33
2015-04-09,82.58
2015-04-10,82.52
2015-04-13,82.3
2015-04-14,82.59
2015-04-15,81.97
2015-04-16,82.18
2015-04-17,81.8
2015-04-20,81.92
2015-04-21,82.06
2015-04-22,82.23
2015-04-23,82.45
2015-04-24,82.62
2015-04-27,82.51
2015-04-28,82.35
2015-04-29,80.69
2015-04-30,79.38
2015-05-01,79.98
2015-05-04,80.06
2015-05-05,78.32
2015-05-06,78.17
2015-05-07,79.37
2015-05-08,80.48
2015-05-11,79.27
2015-05-12,79.51
2015-05-13,78.75
2015-05-14,80.27
2015-05-15,81.09
2015-05-18,80.88
2015-05-19,80.6
2015-05-20,80.53
2015-05-21,80.15
2015-05-22,80.05
2015-05-26,79.44
2015-05-27,80.22
2015-05-28,80.06
2015-05-29,79.14
2015-06-01,80.11
2015-06-02,79.37
2015-06-03,78.23
2015-06-04,78.08
2015-06-05,77.21
2015-06-08,77.07
2015-06-09,76.51
2015-06-10,77.05
2015-06-11,77.52
2015-06-12,77.45
2015-06-15,77.03
2015-06-16,77.65
2015-06-17,78.31
2015-06-18,79.39
2015-06-19,78.78
2015-06-22,77.97
2015-06-23,77.32
2015-06-24,76.9
2015-06-25,76.12
2015-06-26,75.9
2015-06-29,74.72
2015-06-30,74.69
2015-07-01,75.92
2015-07-02,76.11
2015-07-06,76.59
2015-07-07,77.79
2015-07-08,77.49
2015-07-09,77.12
2015-07-10,77.76
2015-07-13,77.87
2015-07-14,78.03
2015-07-15,78.16
2015-07-16,78.79
2015-07-17,78.51
2015-07-20,78.6
2015-07-21,78.38
2015-07-22,78.72
2015-07-23,77.74
2015-07-24,78.07
2015-07-27,78.21
2015-07-28,78.26
2015-07-29,78.77
2015-07-30,78.38
2015-07-31,79
2015-08-03,79.49
2015-08-04,78.91
2015-08-05,78.39
2015-08-06,78.5
2015-08-07,78.79
2015-08-10,78.54
2015-08-11,79.06
2015-08-12,79.31
2015-08-13,79.4
2015-08-14,79.83
2015-08-17,80.51
2015-08-18,80.73
2015-08-19,80.25
2015-08-20,79.66
2015-08-21,78.18
2015-08-24,74.52
2015-08-25,72.47
2015-08-26,74.43
2015-08-27,75.87
2015-08-28,75.76
2015-08-31,74.03
2015-09-01,72.62
2015-09-02,73.37
2015-09-03,73.57
2015-09-04,72.2
2015-09-08,73.29
2015-09-09,72.45
2015-09-10,72.61
2015-09-11,74
2015-09-14,74.04
2015-09-15,74.77
2015-09-16,75.57
2015-09-17,76.43
2015-09-18,76.3
2015-09-21,76.95
2015-09-22,75.98
2015-09-23,75.7
2015-09-24,74.99
2015-09-25,75.29
2015-09-28,74.12
2015-09-29,74.91
2015-09-30,75.54
2015-10-01,75.91
2015-10-02,76.46
2015-10-05,77.75
2015-10-06,77.57
2015-10-07,78.46
2015-10-08,79.12
2015-10-09,78.99
2015-10-12,79.55
2015-10-13,78.93
2015-10-14,78.34
2015-10-15,79.41
2015-10-16,80.01
2015-10-19,81.13
2015-10-20,81.1
2015-10-21,80.8
2015-10-22,81.51
2015-10-23,80.72
2015-10-26,80.7
2015-10-27,80.67
2015-10-28,80.74
2015-10-29,80.63
2015-10-30,79.89
2015-11-02,81.59
2015-11-03,80.77
2015-11-04,80.41
2015-11-05,80.73
2015-11-06,78.22
2015-11-09,76.88
2015-11-10,77.76
2015-11-11,77.85
2015-11-12,77.32
2015-11-13,76.44
2015-11-16,77.32
2015-11-17,77.32
2015-11-18,78
2015-11-19,78.24
2015-11-20,79.22
2015-11-23,79.39
2015-11-24,78.97
2015-11-25,79.29
2015-11-27,79.98
2015-11-30,79.39
2015-12-01,80.49
2015-12-02,78.85
2015-12-03,77.61
2015-12-04,79.09
2015-12-07,78.87
2015-12-08,78.8
2015-12-09,78.36
2015-12-10,77.8
2015-12-11,77.66
2015-12-14,78.02
2015-12-15,78.87
2015-12-16,80.41
2015-12-17,80.01
2015-12-18,79.08
2015-12-21,79.39
2015-12-22,79.71
2015-12-23,79.42
2015-12-24,79.42
2015-12-28,79.86
2015-12-29,80.71
2015-12-30,80.43
2015-12-31,79.73
2016-01-04,78.77
2016-01-05,80.29
2016-01-06,80.07
2016-01-07,78.51
2016-01-08,77.46
2016-01-11,77.9
2016-01-12,77.38
2016-01-13,76.27
2016-01-14,76.09
2016-01-15,75.57
2016-01-19,75.97
2016-01-20,73.93
2016-01-21,74.34
2016-01-22,76.41
2016-01-25,75.93
2016-01-26,77.52
2016-01-27,76.02
2016-01-28,75.44
2016-01-29,76.99
2016-02-01,77.12
2016-02-02,76.42
2016-02-03,76.93
2016-02-04,76.97
2016-02-05,75.51
2016-02-08,73.35
2016-02-09,72
2016-02-10,72.5
2016-02-11,71.47
2016-02-12,72.29
2016-02-16,73.62
2016-02-17,74.25
2016-02-18,75
2016-02-19,75.43
2016-02-22,76.15
2016-02-23,75.95
2016-02-24,75.86
2016-02-25,77.41
2016-02-26,77.01
2016-02-29,76.71
2016-03-01,78.87
2016-03-02,79.44
2016-03-03,79.86
2016-03-04,79.87
2016-03-07,80.08
2016-03-08,79.26
2016-03-09,79.7
2016-03-10,79.41
2016-03-11,81.19
2016-03-14,81.2
2016-03-15,81.24
2016-03-16,82.22
2016-03-17,83.38
2016-03-18,83.02
2016-03-21,81.36
2016-03-22,81.36
2016-03-23,80.92
2016-03-24,80.95
2016-03-28,81.68
2016-03-29,83.45
2016-03-30,83.29
2016-03-31,83.8
2016-04-01,83.69
2016-04-04,83.57
2016-04-05,83.02
2016-04-06,83.22
2016-04-07,82.7
2016-04-08,83.16
2016-04-11,82.99
2016-04-12,83.59
2016-04-13,83.22
2016-04-14,82.76
2016-04-15,83.38
2016-04-18,83.78
2016-04-19,83.82
2016-04-20,82.4
2016-04-21,80.93
2016-04-22,81.77
2016-04-25,82.49
2016-04-26,82.81
2016-04-27,82.76
2016-04-28,82.59
2016-04-29,81.83
2016-05-02,83.1
2016-05-03,83.23
2016-05-04,84.42
2016-05-05,84.66
2016-05-06,85.59
2016-05-09,86.53
2016-05-10,86.52
2016-05-11,84.67
2016-05-12,85.16
2016-05-13,84.4
2016-05-16,85.2
2016-05-17,83.62
2016-05-18,82.31
2016-05-19,81.39
2016-05-20,82.04
2016-05-23,82.05
2016-05-24,83.07
2016-05-25,83.07
2016-05-26,83.23
2016-05-27,83.68
2016-05-31,83.67
2016-06-01,83.74
2016-06-02,84.17
2016-06-03,84.51
2016-06-06,83.86
2016-06-07,84.37
2016-06-08,84.91
2016-06-09,85.1
2016-06-10,84.7
2016-06-13,84.72
2016-06-14,84.5
2016-06-15,85.3
2016-06-16,85.78
2016-06-17,85.64
2016-06-20,85.76
2016-06-21,85.32
2016-06-22,85.19
2016-06-23,85.62
2016-06-24,84.87
2016-06-27,84.92
2016-06-28,86.71
2016-06-29,87.76
2016-06-30,88.67
2016-07-01,88.7
2016-07-05,89.68
2016-07-06,89.29
2016-07-07,88.37
2016-07-08,89.8
2016-07-11,90.4
2016-07-12,90.39
2016-07-13,90.89
2016-07-14,90.08
2016-07-15,90.11
2016-07-18,90.35
2016-07-19,90.79
2016-07-20,90.8
2016-07-21,90.98
2016-07-22,91.78
2016-07-25,91.61
2016-07-26,91.16
2016-07-27,90.45
2016-07-28,91.29
2016-07-29,92.45
2016-08-01,92.65
2016-08-02,91.17
2016-08-03,90.64
2016-08-04,90.27
2016-08-05,90.33
2016-08-08,90.49
2016-08-09,90.98
2016-08-10,90.88
2016-08-11,89.85
2016-08-12,90.23
2016-08-15,90.14
2016-08-16,89.06
2016-08-17,89.42
2016-08-18,89.09
2016-08-19,88.52
2016-08-22,89
2016-08-23,89.05
2016-08-24,88.66
2016-08-25,89.06
2016-08-26,88.18
2016-08-29,89.05
2016-08-30,88.88
2016-08-31,88.97
2016-09-01,88.75
2016-09-02,89.52
2016-09-06,90.21
2016-09-07,90.75
2016-09-08,89.64
2016-09-09,86.09
2016-09-12,87.11
2016-09-13,84.34
2016-09-14,84.61
2016-09-15,84.93
2016-09-16,84.97
2016-09-19,85.74
2016-09-20,85.61
2016-09-21,86.71
2016-09-22,88.26
2016-09-23,88.53
2016-09-26,88.74
2016-09-27,87.8
2016-09-28,88.52
2016-09-29,87.34
2016-09-30,86.74
2016-10-03,85.12
2016-10-04,83.96
2016-10-05,82.26
2016-10-06,82.29
2016-10-07,82.15
2016-10-10,82.66
2016-10-11,81.86
2016-10-12,82.8
2016-10-13,83.45
2016-10-14,83.08
2016-10-17,83.26
2016-10-18,83.79
2016-10-19,83.97
2016-10-20,83.78
2016-10-21,83.47
2016-10-24,83.66
2016-10-25,83.51
2016-10-26,82.42
2016-10-27,80.26
2016-10-28,80.45
2016-10-31,81.76
2016-11-01,79.98
2016-11-02,78.81
2016-11-03,78.2
2016-11-04,78.82
2016-11-07,80.2
2016-11-08,80.62
2016-11-09,79.4
2016-11-10,78.07
2016-11-11,78.54
2016-11-14,80.4
2016-11-15,79.73
2016-11-16,79.5
2016-11-17,78.69
2016-11-18,78.92
2016-11-21,78.68
2016-11-22,80.06
2016-11-23,79.72
2016-11-25,80.18
2016-11-28,80.55
2016-11-29,81.32
2016-11-30,80.39
2016-12-01,79.21
2016-12-02,80
2016-12-05,80.59
2016-12-06,81.11
2016-12-07,82.73
2016-12-08,83.3
2016-12-09,83.21
2016-12-12,83.76
2016-12-13,83.72
2016-12-14,81.89
2016-12-15,81.41
2016-12-16,82.63
2016-12-19,83.52
2016-12-20,83.71
2016-12-21,82.44
2016-12-22,80.61
2016-12-23,80.82
2016-12-27,80.99
2016-12-28,80.5
2016-12-29,81.5
2016-12-30,82.53
2017-01-03,82.8
2017-01-04,84.01
2017-01-05,84.28
2017-01-06,84.29
2017-01-09,83.53
2017-01-10,82.82
2017-01-11,82.31
2017-01-12,82.73
2017-01-13,82.61
2017-01-17,83.25
2017-01-18,83.39
2017-01-19,82.54
2017-01-20,83.14
2017-01-23,83.84
2017-01-24,83.86
2017-01-25,83.31
2017-01-26,83.15
2017-01-27,82.34
2017-01-30,81.78
2017-01-31,82.37
2017-02-01,81.38
2017-02-02,82.35
2017-02-03,82.8
2017-02-06,82.66
2017-02-07,82.37
2017-02-08,83.02
2017-02-09,83.22
2017-02-10,83.81
2017-02-13,83.84
2017-02-14,83.4
2017-02-15,83.12
2017-02-16,83.61
2017-02-17,83.77
2017-02-21,84.84
2017-02-22,84.56
2017-02-23,85
2017-02-24,85.4
2017-02-27,85.85
2017-02-28,85.26
2017-03-01,85
2017-03-02,84.54
2017-03-03,84.21
2017-03-06,83.83
2017-03-07,83.43
2017-03-08,81.89
2017-03-09,80.66
2017-03-10,80.41
2017-03-13,80.61
2017-03-14,80.59
2017-03-15,82.22
2017-03-16,82.06
2017-03-17,82.44
2017-03-20,82.3
2017-03-21,82.01
2017-03-22,81.37
2017-03-23,81.97
2017-03-24,81.88
2017-03-27,81.14
2017-03-28,81.49
2017-03-29,81.95
2017-03-30,82.1
2017-03-31,82.59
2017-04-03,82.83
2017-04-04,82.83
2017-04-05,82.95
2017-04-06,83.39
2017-04-07,83.51
2017-04-10,84.03
2017-04-11,84.61
2017-04-12,84.46
2017-04-13,84.27
2017-04-17,85.29
2017-04-18,85.52
2017-04-19,85.4
2017-04-20,85.41
2017-04-21,85.1
2017-04-24,84.16
2017-04-25,84.51
2017-04-26,83.88
2017-04-27,83.66
2017-04-28,82.79
2017-05-01,83.28
2017-05-02,83.14
2017-05-03,82.03
2017-05-04,81.63
2017-05-05,82.4
2017-05-08,81.82
2017-05-09,81.38
2017-05-10,82.02
2017-05-11,81.61
2017-05-12,81.28
2017-05-15,81.52
2017-05-16,80.97
2017-05-17,81.3
2017-05-18,81.75
2017-05-19,82.19
2017-05-22,82.51
2017-05-23,82.58
2017-05-24,83.25
2017-05-25,83.26
2017-05-26,82.66
2017-05-30,82.14
2017-05-31,82.19
2017-06-01,82.62
2017-06-02,83.47
2017-06-05,83.11
2017-06-06,82.71
2017-06-07,83.29
2017-06-08,83.09
2017-06-09,83.67
2017-06-12,84.42
2017-06-13,84.61
2017-06-14,84.73
2017-06-15,85.16
2017-06-16,84.94
2017-06-19,84.95
2017-06-20,84.75
2017-06-21,84.58
2017-06-22,84.66
2017-06-23,84.15
2017-06-26,84.75
2017-06-27,83.99
2017-06-28,84.19
2017-06-29,83.23
2017-06-30,83.23
2017-07-03,84.29
2017-07-05,83.1
2017-07-06,81.54
2017-07-07,82
2017-07-10,81.25
2017-07-11,81.16
2017-07-12,82.16
2017-07-13,82.29
2017-07-14,83.08
2017-07-17,83.75
2017-07-18,83.57
2017-07-19,84.2
2017-07-20,83.81
2017-07-21,83.75
2017-07-24,83.59
2017-07-25,83.7
2017-07-26,84.28
2017-07-27,84.38
2017-07-28,84.15
2017-07-31,84.26
2017-08-01,84.64
2017-08-02,83.87
2017-08-03,83.7
2017-08-04,83.98
2017-08-07,83.89
2017-08-08,83.49
2017-08-09,83.21
2017-08-10,82.61
2017-08-11,82.1
2017-08-14,83.47
2017-08-15,83.22
2017-08-16,83.55
2017-08-17,83.03
2017-08-18,82.19
2017-08-21,83.07
2017-08-22,82.83
2017-08-23,83.68
2017-08-24,83.42
2017-08-25,83.82
2017-08-28,83.18
2017-08-29,83.09
2017-08-30,83.56
2017-08-31,84.04
2017-09-01,84.33
2017-09-05,84.1
2017-09-06,84.32
2017-09-07,84.86
2017-09-08,84.93
2017-09-11,85.71
2017-09-12,84.7
2017-09-13,84.48
2017-09-14,85.18
2017-09-15,85.34
2017-09-18,84.88
2017-09-19,84.32
2017-09-20,84.09
2017-09-21,83.93
2017-09-22,82.49
2017-09-25,82.97
2017-09-26,83.11
2017-09-27,82.36
2017-09-28,82.92
2017-09-29,83.09
2017-10-02,82.97
2017-10-03,82.85
2017-10-04,83.27
2017-10-05,83.57
2017-10-06,83.3
2017-10-09,83.5
2017-10-10,83.75
2017-10-11,84.03
2017-10-12,84.57
2017-10-13,84.79
2017-10-16,84.37
2017-10-17,84.47
2017-10-18,84.38
2017-10-19,84.13
2017-10-20,83.65
2017-10-23,83.33
2017-10-24,82.83
2017-10-25,82.59
2017-10-26,81.91
2017-10-27,82.28
2017-10-30,82.21
2017-10-31,82.2
2017-11-01,82.6
2017-11-02,83.3
2017-11-03,83.09
2017-11-06,83.65
2017-11-07,84.33
2017-11-08,84.75
2017-11-09,84.84
2017-11-10,84.93
2017-11-13,85.36
2017-11-14,85.18
2017-11-15,84.32
2017-11-16,85.02
2017-11-17,84.65
2017-11-20,84.4
