Date,Close
2015-03-31,111.43
2015-04-01,111.58
2015-04-02,111.43
2015-04-06,111.5
2015-04-07,111.52
2015-04-08,111.53
2015-04-09,111.25
2015-04-10,111.25
2015-04-13,111.37
2015-04-14,111.49
2015-04-15,111.64
2015-04-16,111.58
2015-04-17,111.67
2015-04-20,111.59
2015-04-21,111.47
2015-04-22,111.14
2015-04-23,111.31
2015-04-24,111.5
2015-04-27,111.54
2015-04-28,111.11
2015-04-29,110.86
2015-04-30,110.86
2015-05-01,110.34
2015-05-04,110.13
2015-05-05,110.03
2015-05-06,109.66
2015-05-07,109.93
2015-05-08,110.29
2015-05-11,109.59
2015-05-12,109.58
2015-05-13,109.57
2015-05-14,109.74
2015-05-15,110.2
2015-05-18,109.78
2015-05-19,109.4
2015-05-20,109.57
2015-05-21,109.91
2015-05-22,109.79
2015-05-26,110.06
2015-05-27,110.17
2015-05-28,110.13
2015-05-29,110.17
2015-06-01,109.66
2015-06-02,109.23
2015-06-03,108.8
2015-06-04,109.03
2015-06-05,108.55
2015-06-08,108.71
2015-06-09,108.4
2015-06-10,108.13
2015-06-11,108.71
2015-06-12,108.58
2015-06-15,108.71
2015-06-16,108.89
2015-06-17,108.9
2015-06-18,108.87
2015-06-19,109.21
2015-06-22,108.67
2015-06-23,108.42
2015-06-24,108.59
2015-06-25,108.47
2015-06-26,108.21
2015-06-29,108.85
2015-06-30,108.78
2015-07-01,108.29
2015-07-02,108.44
2015-07-06,108.83
2015-07-07,108.98
2015-07-08,109.24
2015-07-09,108.84
2015-07-10,108.38
2015-07-13,108.22
2015-07-14,108.4
2015-07-15,108.69
2015-07-16,108.78
2015-07-17,108.79
2015-07-20,108.6
2015-07-21,108.78
2015-07-22,108.83
2015-07-23,109.14
2015-07-24,109.12
2015-07-27,109.26
2015-07-28,109.15
2015-07-29,109.06
2015-07-30,109.07
2015-07-31,109.5
2015-08-03,109.4
2015-08-04,109.08
2015-08-05,108.88
2015-08-06,109.01
2015-08-07,109.2
2015-08-10,109.06
2015-08-11,109.42
2015-08-12,109.35
2015-08-13,109.12
2015-08-14,109.07
2015-08-17,109.26
2015-08-18,109.06
2015-08-19,109.4
2015-08-20,109.57
2015-08-21,109.76
2015-08-24,109.72
2015-08-25,109.46
2015-08-26,108.95
2015-08-27,109.1
2015-08-28,109.0
2015-08-31,108.92
2015-09-01,109.02
2015-09-02,108.88
2015-09-03,109.04
2015-09-04,109.27
2015-09-08,109.01
2015-09-09,109.05
2015-09-10,108.93
2015-09-11,109.06
2015-09-14,109.09
2015-09-15,108.6
2015-09-16,108.51
2015-09-17,109.19
2015-09-18,109.28
2015-09-21,108.99
2015-09-22,109.25
2015-09-23,109.16
2015-09-24,109.3
2015-09-25,109.11
2015-09-28,109.37
2015-09-29,109.54
2015-09-30,109.58
2015-10-01,109.46
2015-10-02,109.79
2015-10-05,109.38
2015-10-06,109.65
2015-10-07,109.57
2015-10-08,109.42
2015-10-09,109.33
2015-10-12,109.61
2015-10-13,109.62
2015-10-14,110.03
2015-10-15,109.88
2015-10-16,109.77
2015-10-19,109.88
2015-10-20,109.66
2015-10-21,109.92
2015-10-22,109.94
2015-10-23,109.75
2015-10-26,109.8
2015-10-27,109.96
2015-10-28,109.63
2015-10-29,109.16
2015-10-30,109.45
2015-11-02,109.02
2015-11-03,108.82
2015-11-04,108.82
2015-11-05,108.77
2015-11-06,108.25
2015-11-09,108.18
2015-11-10,108.38
2015-11-11,108.24
2015-11-12,108.34
2015-11-13,108.55
2015-11-16,108.64
2015-11-17,108.72
2015-11-18,108.64
2015-11-19,108.69
2015-11-20,108.62
2015-11-23,108.65
2015-11-24,108.75
2015-11-25,108.8
2015-11-27,108.77
2015-11-30,108.81
2015-12-01,108.82
2015-12-02,108.69
2015-12-03,107.89
2015-12-04,108.24
2015-12-07,108.4
2015-12-08,108.44
2015-12-09,108.44
2015-12-10,108.42
2015-12-11,108.69
2015-12-14,108.18
2015-12-15,108.19
2015-12-16,108.0
2015-12-17,108.15
2015-12-18,108.38
2015-12-21,108.28
2015-12-22,108.2
2015-12-23,108.18
2015-12-24,108.01
2015-12-28,108.01
2015-12-29,107.74
2015-12-30,107.72
2015-12-31,108.01
2016-01-04,107.97
2016-01-05,108.02
2016-01-06,108.43
2016-01-07,108.42
2016-01-08,108.66
2016-01-11,108.35
2016-01-12,108.59
2016-01-13,108.84
2016-01-14,108.8
2016-01-15,108.93
2016-01-19,108.82
2016-01-20,108.91
2016-01-21,108.76
2016-01-22,108.84
2016-01-25,108.78
2016-01-26,108.92
2016-01-27,108.94
2016-01-28,109.03
2016-01-29,109.35
2016-02-01,108.99
2016-02-02,109.32
2016-02-03,109.31
2016-02-04,109.42
2016-02-05,109.32
2016-02-08,109.74
2016-02-09,109.73
2016-02-10,110.0
2016-02-11,110.07
2016-02-12,109.77
2016-02-16,109.5
2016-02-17,109.44
2016-02-18,109.77
2016-02-19,109.79
2016-02-22,109.82
2016-02-23,109.84
2016-02-24,109.88
2016-02-25,110.16
2016-02-26,109.96
2016-02-29,110.09
2016-03-01,109.54
2016-03-02,109.42
2016-03-03,109.55
2016-03-04,109.38
2016-03-07,109.35
2016-03-08,109.62
2016-03-09,109.57
2016-03-10,109.62
2016-03-11,109.42
2016-03-14,109.48
2016-03-15,109.38
2016-03-16,109.85
2016-03-17,110.08
2016-03-18,110.17
2016-03-21,109.93
2016-03-22,109.86
2016-03-23,110.1
2016-03-24,110.11
2016-03-28,110.19
2016-03-29,110.52
2016-03-30,110.48
2016-03-31,110.83
2016-04-01,110.51
2016-04-04,110.62
2016-04-05,110.77
2016-04-06,110.75
2016-04-07,110.99
2016-04-08,110.88
2016-04-11,110.96
2016-04-12,110.78
2016-04-13,110.83
2016-04-14,110.64
2016-04-15,110.95
2016-04-18,110.94
2016-04-19,110.93
2016-04-20,110.66
2016-04-21,110.51
2016-04-22,110.52
2016-04-25,110.4
2016-04-26,110.35
2016-04-27,110.68
2016-04-28,110.9
2016-04-29,110.89
2016-05-02,110.61
2016-05-03,110.81
2016-05-04,110.86
2016-05-05,111.14
2016-05-06,110.97
2016-05-09,111.04
2016-05-10,111.09
2016-05-11,111.09
2016-05-12,110.99
2016-05-13,111.2
2016-05-16,111.01
2016-05-17,110.86
2016-05-18,110.4
2016-05-19,110.47
2016-05-20,110.54
2016-05-23,110.52
2016-05-24,110.46
2016-05-25,110.48
2016-05-26,110.65
2016-05-27,110.63
2016-05-31,110.7
2016-06-01,110.42
2016-06-02,110.7
2016-06-03,111.3
2016-06-06,111.15
2016-06-07,111.25
2016-06-08,111.29
2016-06-09,111.37
2016-06-10,111.52
2016-06-13,111.61
2016-06-14,111.56
2016-06-15,111.8
2016-06-16,111.87
2016-06-17,111.79
2016-06-20,111.48
2016-06-21,111.4
2016-06-22,111.47
2016-06-23,111.28
2016-06-24,111.86
2016-06-27,112.33
2016-06-28,112.47
2016-06-29,112.39
2016-06-30,112.62
2016-07-01,112.65
2016-07-05,112.95
2016-07-06,113.16
2016-07-07,113.08
2016-07-08,113.25
2016-07-11,112.95
2016-07-12,112.61
2016-07-13,112.77
2016-07-14,112.67
2016-07-15,112.26
2016-07-18,112.32
2016-07-19,112.51
2016-07-20,112.41
2016-07-21,112.51
2016-07-22,112.53
2016-07-25,112.4
2016-07-26,112.4
2016-07-27,112.73
2016-07-28,112.72
2016-07-29,113.02
2016-08-01,112.55
2016-08-02,112.22
2016-08-03,112.34
2016-08-04,112.55
2016-08-05,112.17
2016-08-08,112.24
2016-08-09,112.53
2016-08-10,112.66
2016-08-11,112.36
2016-08-12,112.63
2016-08-15,112.43
2016-08-16,112.36
2016-08-17,112.57
2016-08-18,112.73
2016-08-19,112.48
2016-08-22,112.65
2016-08-23,112.68
2016-08-24,112.64
2016-08-25,112.52
2016-08-26,112.34
2016-08-29,112.65
2016-08-30,112.59
2016-08-31,112.57
2016-09-01,112.46
2016-09-02,112.31
2016-09-06,112.55
2016-09-07,112.61
2016-09-08,112.22
2016-09-09,111.73
2016-09-12,111.82
2016-09-13,111.51
2016-09-14,111.65
2016-09-15,111.72
2016-09-16,111.8
2016-09-19,111.71
2016-09-20,111.75
2016-09-21,112.03
2016-09-22,112.26
2016-09-23,112.23
2016-09-26,112.37
2016-09-27,112.51
2016-09-28,112.54
2016-09-29,112.54
2016-09-30,112.42
2016-10-03,112.09
2016-10-04,111.71
2016-10-05,111.56
2016-10-06,111.56
2016-10-07,111.58
2016-10-10,111.53
2016-10-11,111.36
2016-10-12,111.4
2016-10-13,111.56
2016-10-14,111.37
2016-10-17,111.56
2016-10-18,111.74
2016-10-19,111.8
2016-10-20,111.76
2016-10-21,111.83
2016-10-24,111.66
2016-10-25,111.66
2016-10-26,111.44
2016-10-27,111.16
2016-10-28,111.16
2016-10-31,111.3
2016-11-01,111.03
2016-11-02,111.16
2016-11-03,111.01
2016-11-04,111.24
2016-11-07,111.11
2016-11-08,110.93
2016-11-09,109.9
2016-11-10,109.45
2016-11-11,109.25
2016-11-14,108.81
2016-11-15,108.89
2016-11-16,109.13
2016-11-17,108.72
2016-11-18,108.37
2016-11-21,108.46
2016-11-22,108.56
2016-11-23,108.18
2016-11-25,108.17
2016-11-28,108.55
2016-11-29,108.67
2016-11-30,108.24
2016-12-01,107.68
2016-12-02,108.02
2016-12-05,108.11
2016-12-06,108.09
2016-12-07,108.37
2016-12-08,108.17
2016-12-09,107.84
2016-12-12,107.74
2016-12-13,107.88
2016-12-14,107.29
2016-12-15,107.16
2016-12-16,107.23
2016-12-19,107.51
2016-12-20,107.41
2016-12-21,107.64
2016-12-22,107.39
2016-12-23,107.42
2016-12-27,107.34
2016-12-28,107.51
2016-12-29,107.84
2016-12-30,108.06
2017-01-03,108.17
2017-01-04,108.2
2017-01-05,108.65
2017-01-06,108.29
2017-01-09,108.47
2017-01-10,108.44
2017-01-11,108.57
2017-01-12,108.61
2017-01-13,108.42
2017-01-17,108.79
2017-01-18,108.32
2017-01-19,108.04
2017-01-20,108.08
2017-01-23,108.38
2017-01-24,108.21
2017-01-25,107.92
2017-01-26,107.99
2017-01-27,108.08
2017-01-30,108.03
2017-01-31,108.29
2017-02-01,107.92
2017-02-02,107.98
2017-02-03,108.01
2017-02-06,108.32
2017-02-07,108.43
2017-02-08,108.74
2017-02-09,108.48
2017-02-10,108.46
2017-02-13,108.3
2017-02-14,108.06
2017-02-15,107.89
2017-02-16,108.12
2017-02-17,108.36
2017-02-21,108.35
2017-02-22,108.42
2017-02-23,108.6
2017-02-24,109.0
2017-02-27,108.8
2017-02-28,108.77
2017-03-01,108.04
2017-03-02,107.84
2017-03-03,107.92
2017-03-06,107.87
2017-03-07,107.73
2017-03-08,107.47
2017-03-09,107.14
2017-03-10,107.3
2017-03-13,107.12
2017-03-14,107.16
2017-03-15,107.78
2017-03-16,107.66
2017-03-17,107.89
2017-03-20,108.05
2017-03-21,108.27
2017-03-22,108.42
2017-03-23,108.45
2017-03-24,108.36
2017-03-27,108.62
2017-03-28,108.37
2017-03-29,108.61
2017-03-30,108.41
2017-03-31,108.49
2017-04-03,108.67
2017-04-04,108.57
2017-04-05,108.69
2017-04-06,108.68
2017-04-07,108.44
2017-04-10,108.58
2017-04-11,108.89
2017-04-12,109.13
2017-04-13,109.27
2017-04-17,109.21
2017-04-18,109.65
2017-04-19,109.48
2017-04-20,109.31
2017-04-21,109.34
2017-04-24,109.18
2017-04-25,108.82
2017-04-26,108.96
2017-04-27,109.06
2017-04-28,109.25
2017-05-01,108.73
2017-05-02,108.88
2017-05-03,108.77
2017-05-04,108.68
2017-05-05,108.7
2017-05-08,108.49
2017-05-09,108.5
2017-05-10,108.53
2017-05-11,108.52
2017-05-12,108.92
2017-05-15,108.88
2017-05-16,109.02
2017-05-17,109.58
2017-05-18,109.52
2017-05-19,109.52
2017-05-22,109.45
2017-05-23,109.24
2017-05-24,109.43
2017-05-25,109.48
2017-05-26,109.44
2017-05-30,109.65
2017-05-31,109.76
2017-06-01,109.48
2017-06-02,109.84
2017-06-05,109.67
2017-06-06,109.89
2017-06-07,109.76
2017-06-08,109.65
2017-06-09,109.56
2017-06-12,109.56
2017-06-13,109.59
2017-06-14,109.94
2017-06-15,109.87
2017-06-16,109.94
2017-06-19,109.79
2017-06-20,109.96
2017-06-21,109.98
2017-06-22,110.03
2017-06-23,110.05
2017-06-26,110.15
2017-06-27,109.82
2017-06-28,109.86
2017-06-29,109.65
2017-06-30,109.51
2017-07-03,109.09
2017-07-05,109.15
2017-07-06,108.94
2017-07-07,108.9
2017-07-10,108.95
2017-07-11,109.05
2017-07-12,109.38
2017-07-13,109.26
2017-07-14,109.37
2017-07-17,109.42
2017-07-18,109.67
2017-07-19,109.7
2017-07-20,109.73
2017-07-21,109.92
2017-07-24,109.82
2017-07-25,109.43
2017-07-26,109.64
2017-07-27,109.48
2017-07-28,109.7
2017-07-31,109.65
2017-08-01,109.72
2017-08-02,109.64
2017-08-03,109.86
2017-08-04,109.68
2017-08-07,109.67
2017-08-08,109.57
2017-08-09,109.67
2017-08-10,109.78
2017-08-11,109.87
2017-08-14,109.82
2017-08-15,109.66
2017-08-16,109.86
2017-08-17,110.02
2017-08-18,109.95
2017-08-21,110.03
2017-08-22,109.93
2017-08-23,110.18
2017-08-24,110.04
2017-08-25,110.12
2017-08-28,110.16
2017-08-29,110.32
2017-08-30,110.3
2017-08-31,110.45
2017-09-01,109.97
2017-09-05,110.42
2017-09-06,110.3
2017-09-07,110.57
2017-09-08,110.44
2017-09-11,110.14
2017-09-12,109.98
2017-09-13,109.87
2017-09-14,109.93
2017-09-15,109.91
2017-09-18,109.86
2017-09-19,109.8
2017-09-20,109.71
2017-09-21,109.69
2017-09-22,109.77
2017-09-25,110.03
2017-09-26,109.99
2017-09-27,109.67
2017-09-28,109.68
2017-09-29,109.59
2017-10-02,109.43
2017-10-03,109.52
2017-10-04,109.49
2017-10-05,109.44
2017-10-06,109.28
2017-10-09,109.43
2017-10-10,109.44
2017-10-11,109.46
2017-10-12,109.59
2017-10-13,109.86
2017-10-16,109.75
2017-10-17,109.71
2017-10-18,109.54
2017-10-19,109.62
2017-10-20,109.3
2017-10-23,109.42
2017-10-24,109.19
2017-10-25,109.12
2017-10-26,109.0
2017-10-27,109.24
2017-10-30,109.54
2017-10-31,109.47
2017-11-01,109.29
2017-11-02,109.35
2017-11-03,109.45
2017-11-06,109.55
2017-11-07,109.58
2017-11-08,109.51
2017-11-09,109.43
2017-11-10,108.99
2017-11-13,108.99
2017-11-14,109.1
2017-11-15,109.31
